Subject,Subject_Age,TrialName,Subject_Sex,Population,Actual_Total_Trial_Number,Avatar_Sex,Fam_ID,Unfam_ID,MediaName,IngroupSum,OutgroupSum,Years_Apart,Years_Together,Kin_Nonkin,Raw_Differences,DLS,Species,DummyPop,Avatar_Age,AvatarDyad,ParticipantDyad,Z_Transformed_TrialNum
Frek,24.73100616,Frek_Fred_Pearl,M,Edinburgh,7,F,Pearl,Frederike,Fred_Pearl,0.176,0.701,2.32,9.54,Nonkin,-0.525,-0.598631699,Chimpanzee,0,OldAdult,Pearl_Frederike,Frek_Pearl,-0.952815679
Frek,24.73100616,Frek_Emma_Bam,M,Edinburgh,8,F,Emma,Bambari,Emma_Bam,0.767,0.442,3.15,5.4,Nonkin,0.325,0.268817204,Chimpanzee,0,OldAdult,Emma_Bambari,Frek_Emma,-0.854339265
Frek,24.73100616,Frek_Lin_Mis,M,Edinburgh,9,F,Lyndsey,Misaki,Lin_Mis,0.334,0,5.91,2.65,Nonkin,0.334,1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,Frek_Lyndsey,-0.755862852
Frek,24.73100616,Frek_Pearl_Mis,M,Edinburgh,34,F,Pearl,Misaki,Pearl_Mis,0.151,0.184,2.32,9.54,Nonkin,-0.033,-0.098507463,Chimpanzee,0,OldAdult,Pearl_Misaki,Frek_Pearl,1.706047482
Frek,24.73100616,Frek_Fred_Emma,M,Edinburgh,27,F,Emma,Frederike,Fred_Emma,0.293,0,3.15,5.4,Nonkin,0.293,1,Chimpanzee,0,OldAdult,Emma_Frederike,Frek_Emma,1.016712588
Frek,24.73100616,Frek_Lin_Bam,M,Edinburgh,28,F,Lyndsey,Bambari,Lin_Bam,0,0.45,5.91,2.65,Nonkin,-0.45,-1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,Frek_Lyndsey,1.115189002
Frek,24.73100616,Frek_Mis_Pearl,M,Edinburgh,12,F,Pearl,Misaki,Mis_Pearl,1.026,0.134,2.32,9.54,Nonkin,0.892,0.768965517,Chimpanzee,0,OldAdult,Pearl_Misaki,Frek_Pearl,-0.460433612
Frek,24.73100616,Frek_Emma_Fred,M,Edinburgh,13,F,Emma,Frederike,Emma_Fred,0,0.991,3.15,5.4,Nonkin,-0.991,-1,Chimpanzee,0,OldAdult,Emma_Frederike,Frek_Emma,-0.361957199
Frek,24.73100616,Frek_Bam_Lin,M,Edinburgh,14,F,Lyndsey,Bambari,Bam_Lin,0,0.967,5.91,2.65,Nonkin,-0.967,-1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,Frek_Lyndsey,-0.263480785
Frek,24.73100616,Frek_Kin_Loi,M,Edinburgh,21,M,Kindia,Loi,Kin_Loi,0.459,0.151,0.73,7.83,Nonkin,0.308,0.504918033,Chimpanzee,0,YoungAdult,Kindia_Loi,Frek_Kindia,0.425854108
Frek,24.73100616,Frek_Kofi_Rick,M,Edinburgh,23,M,Ricky,Kofi,Kofi_Rick,0.293,0.076,6.99,1.57,Nonkin,0.217,0.588075881,Chimpanzee,0,OldAdult,Ricky_Kofi,Frek_Ricky,0.622806935
Frek,24.73100616,Frek_Loi_Kin,M,Edinburgh,4,M,Kindia,Loi,Loi_Kin,1.242,0.218,0.73,7.83,Nonkin,1.024,0.701369863,Chimpanzee,0,YoungAdult,Kindia_Loi,Frek_Kindia,-1.248244919
Frek,24.73100616,Frek_Rick_Kofi,M,Edinburgh,6,M,Ricky,Kofi,Rick_Kofi,0.343,0.85,6.99,1.57,Nonkin,-0.507,-0.424979044,Chimpanzee,0,OldAdult,Ricky_Kofi,Frek_Ricky,-1.051292092
Frek,24.73100616,Frek_Kin_Unyo,M,Edinburgh,25,M,Kindia,Unyoro,Kin_Unyo,0.093,0.259,0.73,7.83,Nonkin,-0.166,-0.471590909,Chimpanzee,0,YoungAdult,Kindia_Unyoro,Frek_Kindia,0.819759761
Frek,24.73100616,Frek_Loi_Rick,M,Edinburgh,26,M,Ricky,Loi,Loi_Rick,0.5,0,6.99,1.57,Nonkin,0.5,1,Chimpanzee,0,OldAdult,Ricky_Loi,Frek_Ricky,0.918236175
Frek,24.73100616,Frek_Unyo_Kin,M,Edinburgh,10,M,Kindia,Unyoro,Unyo_Kin,1.982,0.218,0.73,7.83,Nonkin,1.764,0.801818182,Chimpanzee,0,YoungAdult,Kindia_Unyoro,Frek_Kindia,-0.657386439
Frek,24.73100616,Frek_Rick_Loi,M,Edinburgh,30,M,Ricky,Loi,Rick_Loi,0.868,0.552,6.99,1.57,Nonkin,0.316,0.222535211,Chimpanzee,0,OldAdult,Ricky_Loi,Frek_Ricky,1.312141828
Frek,24.73100616,Frek_Kin_Kofi,M,Edinburgh,29,M,Kindia,Kofi,Kin_Kofi,0.143,0,0.73,7.83,Nonkin,0.143,1,Chimpanzee,0,YoungAdult,Kindia_Kofi,Frek_Kindia,1.213665415
Frek,24.73100616,Frek_Rick_Unyo,M,Edinburgh,36,M,Ricky,Unyoro,Rick_Unyo,0.176,0.109,6.99,1.57,Nonkin,0.067,0.235087719,Chimpanzee,0,OldAdult,Ricky_Unyoro,Frek_Ricky,1.903000308
Frek,24.73100616,Frek_Kofi_Kin,M,Edinburgh,15,M,Kindia,Kofi,Kofi_Kin,0.551,0.518,0.73,7.83,Nonkin,0.033,0.030869972,Chimpanzee,0,YoungAdult,Kindia_Kofi,Frek_Kindia,-0.165004372
Frek,24.73100616,Frek_Unyo_Rick,M,Edinburgh,17,M,Ricky,Unyoro,Unyo_Rick,0.759,1.083,6.99,1.57,Nonkin,-0.324,-0.175895765,Chimpanzee,0,OldAdult,Ricky_Unyoro,Frek_Ricky,0.031948455
Frek,24.73100616,Frek_Unyo_Bram,M,Edinburgh,5,M,Bram,Unyoro,Unyo_Bram,2.15,0.8,8.15,3.71,Kin,1.35,0.457627119,Chimpanzee,0,YoungAdult,Bram_Unyoro,Frek_Bram,-1.149768505
Frek,24.73100616,Frek_Kofi_Bram,M,Edinburgh,31,M,Bram,Kofi,Kofi_Bram,0.526,0.318,8.15,3.71,Kin,0.208,0.246445498,Chimpanzee,0,YoungAdult,Bram_Kofi,Frek_Bram,1.410618242
Frek,24.73100616,Frek_Bram_Kofi,M,Edinburgh,11,M,Bram,Kofi,Bram_Kofi,0.218,0.742,8.15,3.71,Kin,-0.524,-0.545833333,Chimpanzee,0,YoungAdult,Bram_Kofi,Frek_Bram,-0.558910025
Frek,24.73100616,Frek_Loi_Bram,M,Edinburgh,35,M,Bram,Loi,Loi_Bram,0.959,0,8.15,3.71,Kin,0.959,1,Chimpanzee,0,YoungAdult,Bram_Loi,Frek_Bram,1.804523895
Frek,24.73100616,Frek_Bram_Loi,M,Edinburgh,16,M,Bram,Loi,Bram_Loi,0.325,0.875,8.15,3.71,Kin,-0.55,-0.458333333,Chimpanzee,0,YoungAdult,Bram_Loi,Frek_Bram,-0.066527959
Frek,24.73100616,Frek_Bram_Unyo,M,Edinburgh,22,M,Bram,Unyoro,Bram_Unyo,0.201,0.193,8.15,3.71,Kin,0.008,0.020304569,Chimpanzee,0,YoungAdult,Bram_Unyoro,Frek_Bram,0.524330521
Frek,24.73100616,Frek_Pearl_Bam,M,Edinburgh,18,F,Pearl,Bambari,Pearl_Bam,0,0.293,2.32,9.54,Nonkin,-0.293,-1,Chimpanzee,0,OldAdult,Pearl_Bambari,Frek_Pearl,0.130424868
Frek,24.73100616,Frek_Emma_Mis,M,Edinburgh,19,F,Emma,Misaki,Emma_Mis,0.101,0,3.15,5.4,Nonkin,0.101,1,Chimpanzee,0,OldAdult,Emma_Misaki,Frek_Emma,0.228901281
Frek,24.73100616,Frek_Fred_Lin,M,Edinburgh,20,F,Lyndsey,Frederike,Fred_Lin,0.168,0.076,5.91,2.65,Nonkin,0.092,0.37704918,Chimpanzee,0,OldAdult,Lyndsey_Frederike,Frek_Lyndsey,0.327377695
Frek,24.73100616,Frek_Bam_Pearl,M,Edinburgh,1,F,Pearl,Bambari,Bam_Pearl,0.492,0.809,2.32,9.54,Nonkin,-0.317,-0.243658724,Chimpanzee,0,OldAdult,Pearl_Bambari,Frek_Pearl,-1.543674159
Frek,24.73100616,Frek_Mis_Emma,M,Edinburgh,2,F,Emma,Misaki,Mis_Emma,1.734,0.601,3.15,5.4,Nonkin,1.133,0.485224839,Chimpanzee,0,OldAdult,Emma_Misaki,Frek_Emma,-1.445197745
Frek,24.73100616,Frek_Lin_Fred,M,Edinburgh,3,F,Lyndsey,Frederike,Lin_Fred,1.083,0.284,5.91,2.65,Nonkin,0.799,0.584491587,Chimpanzee,0,OldAdult,Lyndsey_Frederike,Frek_Lyndsey,-1.346721332
Frek,24.73100616,Frek_Pearl_Fred,M,Edinburgh,32,F,Pearl,Frederike,Pearl_Fred,0.226,0,2.32,9.54,Nonkin,0.226,1,Chimpanzee,0,OldAdult,Pearl_Frederike,Frek_Pearl,1.509094655
Frek,24.73100616,Frek_Bam_Emma,M,Edinburgh,33,F,Emma,Bambari,Bam_Emma,0,0.467,3.15,5.4,Nonkin,-0.467,-1,Chimpanzee,0,OldAdult,Emma_Bambari,Frek_Emma,1.607571068
Frek,24.73100616,Frek_Mis_Lin,M,Edinburgh,24,F,Lyndsey,Misaki,Mis_Lin,0.076,0.193,5.91,2.65,Nonkin,-0.117,-0.434944238,Chimpanzee,0,OldAdult,Lyndsey_Misaki,Frek_Lyndsey,0.721283348
Habari,12.64065708,Habari_Lom_Kal,M,Planckendael,8,F,Lomela,Kalina,Lom_Kal,0.426,0.235,10.4,1,Nonkin,0.191,0.288956127,Bonobo,0,YoungAdult,Lomela_Kalina,Habari_Lomela,-0.854339265
Habari,12.64065708,Habari_Wak_Jas,M,Planckendael,7,F,Jasiri,Waka,Wak_Jas,0,0.118,9.15,2.25,Nonkin,-0.118,-1,Bonobo,0,Adolescent,Jasiri_Waka,Habari_Jasiri,-0.952815679
Habari,12.64065708,Habari_Wak_Ling,M,Planckendael,14,F,Lingoye,Waka,Wak_Ling,1.143,0,3.39,7.42,Nonkin,1.143,1,Bonobo,0,Adolescent,Lingoye_Waka,Habari_Lingoye,-0.263480785
Habari,12.64065708,Habari_Ling_Luk,M,Planckendael,13,F,Lingoye,Lukuru,Ling_Luk,0.561,0,3.39,7.42,Nonkin,0.561,1,Bonobo,0,Adolescent,Lingoye_Lukuru,Habari_Lingoye,-0.361957199
Habari,12.64065708,Habari_Lom_Opa,M,Planckendael,6,F,Lomela,Opala,Lom_Opa,0.276,0.601,10.4,1,Nonkin,-0.325,-0.370581528,Bonobo,0,YoungAdult,Lomela_Opala,Habari_Lomela,-1.051292092
Habari,12.64065708,Habari_Her_Opa,M,Planckendael,15,F,Hermein,Opala,Her_Opa,0,0.384,9.98,4.09,Nonkin,-0.384,-1,Bonobo,0,OldAdult,Hermein_Opala,Habari_Hermein,-0.165004372
Habari,12.64065708,Habari_Kal_Her,M,Planckendael,5,F,Hermein,Kalina,Kal_Her,0,0.268,9.98,4.09,Nonkin,-0.268,-1,Bonobo,0,OldAdult,Hermein_Kalina,Habari_Hermein,-1.149768505
Habari,12.64065708,Habari_Luk_Jas,M,Planckendael,9,F,Jasiri,Lukuru,Luk_Jas,1.258,0.501,9.15,2.25,Nonkin,0.757,0.430358158,Bonobo,0,Adolescent,Jasiri_Lukuru,Habari_Jasiri,-0.755862852
Habari,12.64065708,Habari_Her_Kal,M,Planckendael,1,F,Hermein,Kalina,Her_Kal,1.158,1.042,9.98,4.09,Nonkin,0.116,0.052727273,Bonobo,0,OldAdult,Hermein_Kalina,Habari_Hermein,-1.543674159
Habari,12.64065708,Habari_Luk_Ling,M,Planckendael,2,F,Lingoye,Lukuru,Luk_Ling,1.151,0.919,3.39,7.42,Nonkin,0.232,0.112077295,Bonobo,0,Adolescent,Lingoye_Lukuru,Habari_Lingoye,-1.445197745
Habari,12.64065708,Habari_Opa_Lom,M,Planckendael,3,F,Lomela,Opala,Opa_Lom,1.557,0.259,10.4,1,Nonkin,1.298,0.714757709,Bonobo,0,YoungAdult,Lomela_Opala,Habari_Lomela,-1.346721332
Habari,12.64065708,Habari_Jas_Wak,M,Planckendael,4,F,Jasiri,Waka,Jas_Wak,0,1.666,9.15,2.25,Nonkin,-1.666,-1,Bonobo,0,Adolescent,Jasiri_Waka,Habari_Jasiri,-1.248244919
Habari,12.64065708,Habari_Jas_Luk,M,Planckendael,12,F,Jasiri,Lukuru,Jas_Luk,1.217,0.226,9.15,2.25,Nonkin,0.991,0.686763687,Bonobo,0,Adolescent,Jasiri_Lukuru,Habari_Jasiri,-0.460433612
Habari,12.64065708,Habari_Opa_Her,M,Planckendael,10,F,Hermein,Opala,Opa_Her,0,0.726,9.98,4.09,Nonkin,-0.726,-1,Bonobo,0,OldAdult,Hermein_Opala,Habari_Hermein,-0.657386439
Habari,12.64065708,Habari_Ling_Wak,M,Planckendael,11,F,Lingoye,Waka,Ling_Wak,0.201,0.168,3.39,7.42,Nonkin,0.033,0.089430894,Bonobo,0,Adolescent,Lingoye_Waka,Habari_Lingoye,-0.558910025
Habari,12.64065708,Habari_Kal_Lom,M,Planckendael,16,F,Lomela,Kalina,Kal_Lom,0.159,0.934,10.4,1,Nonkin,-0.775,-0.70905764,Bonobo,0,YoungAdult,Lomela_Kalina,Habari_Lomela,-0.066527959
Hatsuka,29.73853525,Hatsuka_Rick_Loi,F,Kumamoto Chimpanzees,27,M,Loi,Ricky,Rick_Loi,1.342,1.275,4.49,1.69,Nonkin,0.067,0.025601834,Chimpanzee,1,YoungAdult,Ricky_Loi,Hatsuka_Loi,1.016712588
Hatsuka,29.73853525,Hatsuka_Bram_Loi,F,Kumamoto Chimpanzees,32,M,Loi,Bram,Bram_Loi,0.801,0.178,4.49,1.69,Nonkin,0.623,0.636363636,Chimpanzee,1,YoungAdult,Bram_Loi,Hatsuka_Loi,1.509094655
Hatsuka,29.73853525,Hatsuka_Loi_Bram,F,Kumamoto Chimpanzees,14,M,Loi,Bram,Loi_Bram,0.948,0.817,4.49,1.69,Nonkin,0.131,0.074220963,Chimpanzee,1,YoungAdult,Bram_Loi,Hatsuka_Loi,-0.263480785
Hatsuka,29.73853525,Hatsuka_Loi_Rick,F,Kumamoto Chimpanzees,9,M,Loi,Ricky,Loi_Rick,2.29,0.568,4.49,1.69,Nonkin,1.722,0.602519244,Chimpanzee,1,YoungAdult,Ricky_Loi,Hatsuka_Loi,-0.755862852
Hatsuka,29.73853525,Hatsuka_Lyn_Tsu,F,Kumamoto Chimpanzees,30,F,Tsubaki,Lyndsey,Lyn_Tsu,0.481,0.504,4.49,1.69,Nonkin,-0.023,-0.023350254,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,Hatsuka_Tsubaki,1.312141828
Hatsuka,29.73853525,Hatsuka_Pearl_Tsu,F,Kumamoto Chimpanzees,16,F,Tsubaki,Pearl,Pearl_Tsu,1.254,0.261,4.49,1.69,Nonkin,0.993,0.655445545,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,Hatsuka_Tsubaki,-0.066527959
Hatsuka,29.73853525,Hatsuka_Tsu_Pearl,F,Kumamoto Chimpanzees,34,F,Tsubaki,Pearl,Tsu_Pearl,2.397,0.224,4.49,1.69,Nonkin,2.173,0.829072873,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,Hatsuka_Tsubaki,1.706047482
Hatsuka,29.73853525,Hatsuka_Clau_Loi,F,Kumamoto Chimpanzees,1,M,Loi,Claus,Clau_Loi,1.855,0.483,4.49,1.69,Nonkin,1.372,0.586826347,Chimpanzee,1,YoungAdult,Claus_Loi,Hatsuka_Loi,-1.543674159
Hatsuka,29.73853525,Hatsuka_Loi_Clau,F,Kumamoto Chimpanzees,19,M,Loi,Claus,Loi_Clau,0.348,0.728,4.49,1.69,Nonkin,-0.38,-0.353159851,Chimpanzee,1,YoungAdult,Claus_Loi,Hatsuka_Loi,0.228901281
Hatsuka,29.73853525,Hatsuka_Emma_Tsu,F,Kumamoto Chimpanzees,5,F,Tsubaki,Emma,Emma_Tsu,1.49,0.44,4.49,1.69,Nonkin,1.05,0.544041451,Chimpanzee,1,YoungAdult,Tsubaki_Emma,Hatsuka_Tsubaki,-1.149768505
Hatsuka,29.73853525,Hatsuka_Tsu_Emma,F,Kumamoto Chimpanzees,23,F,Tsubaki,Emma,Tsu_Emma,1.504,1.181,4.49,1.69,Nonkin,0.323,0.120297952,Chimpanzee,1,YoungAdult,Tsubaki_Emma,Hatsuka_Tsubaki,0.622806935
Hatsuka,29.73853525,Hatsuka_Tsu_Lyn,F,Kumamoto Chimpanzees,12,F,Tsubaki,Lyndsey,Tsu_Lyn,0.198,0.598,4.49,1.69,Nonkin,-0.4,-0.502512563,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,Hatsuka_Tsubaki,-0.460433612
Iroha,15.04996578,Iroha_Loi_Rick,F,Kumamoto Chimpanzees,12,M,Loi,Ricky,Loi_Rick,0.967,0.585,4.49,1.69,Nonkin,0.382,0.246134021,Chimpanzee,1,YoungAdult,Ricky_Loi,Iroha_Loi,-0.460433612
Iroha,15.04996578,Iroha_Rick_Loi,F,Kumamoto Chimpanzees,30,M,Loi,Ricky,Rick_Loi,0.151,0.434,4.49,1.69,Nonkin,-0.283,-0.483760684,Chimpanzee,1,YoungAdult,Ricky_Loi,Iroha_Loi,1.312141828
Iroha,15.04996578,Iroha_Lyn_Tsu,F,Kumamoto Chimpanzees,27,F,Tsubaki,Lyndsey,Lyn_Tsu,0.424,0.208,4.49,1.69,Nonkin,0.216,0.341772152,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,Iroha_Tsubaki,1.016712588
Iroha,15.04996578,Iroha_Pearl_Tsu,F,Kumamoto Chimpanzees,13,F,Tsubaki,Pearl,Pearl_Tsu,0.754,0.371,4.49,1.69,Nonkin,0.383,0.340444444,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,Iroha_Tsubaki,-0.361957199
Iroha,15.04996578,Iroha_Tsu_Pearl,F,Kumamoto Chimpanzees,31,F,Tsubaki,Pearl,Tsu_Pearl,0.658,0.494,4.49,1.69,Nonkin,0.164,0.142361111,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,Iroha_Tsubaki,1.410618242
Iroha,15.04996578,Iroha_Clau_Loi,F,Kumamoto Chimpanzees,4,M,Loi,Claus,Clau_Loi,1.144,1.257,4.49,1.69,Nonkin,-0.113,-0.047063723,Chimpanzee,1,YoungAdult,Claus_Loi,Iroha_Loi,-1.248244919
Iroha,15.04996578,Iroha_Loi_Clau,F,Kumamoto Chimpanzees,22,M,Loi,Claus,Loi_Clau,0.918,1.864,4.49,1.69,Nonkin,-0.946,-0.340043134,Chimpanzee,1,YoungAdult,Claus_Loi,Iroha_Loi,0.524330521
Iroha,15.04996578,Iroha_Emma_Tsu,F,Kumamoto Chimpanzees,2,F,Tsubaki,Emma,Emma_Tsu,1.323,0.56,4.49,1.69,Nonkin,0.763,0.405204461,Chimpanzee,1,YoungAdult,Tsubaki_Emma,Iroha_Tsubaki,-1.445197745
Iroha,15.04996578,Iroha_Loi_Bram,F,Kumamoto Chimpanzees,17,M,Loi,Bram,Loi_Bram,0.427,0.201,4.49,1.69,Nonkin,0.226,0.359872611,Chimpanzee,1,YoungAdult,Bram_Loi,Iroha_Loi,0.031948455
Iroha,15.04996578,Iroha_Bram_Loi,F,Kumamoto Chimpanzees,35,M,Loi,Bram,Bram_Loi,0.688,0.288,4.49,1.69,Nonkin,0.4,0.409836066,Chimpanzee,1,YoungAdult,Bram_Loi,Iroha_Loi,1.804523895
Iroha,15.04996578,Iroha_Tsu_Emma,F,Kumamoto Chimpanzees,20,F,Tsubaki,Emma,Tsu_Emma,1.265,0.852,4.49,1.69,Nonkin,0.413,0.195087388,Chimpanzee,1,YoungAdult,Tsubaki_Emma,Iroha_Tsubaki,0.327377695
Iroha,15.04996578,Iroha_Tsu_Lyn,F,Kumamoto Chimpanzees,9,F,Tsubaki,Lyndsey,Tsu_Lyn,2.353,0.197,4.49,1.69,Nonkin,2.156,0.845490196,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,Iroha_Tsubaki,-0.755862852
Kikongo,4.640657084,Kikongo_Jill_Sal,M,Planckendael,4,F,Jill,Salonga,Jill_Sal,0.101,0,3.57,2.5,Nonkin,0.101,1,Bonobo,0,YoungAdult,Jill_Salonga,Kikongo_Jill,-1.248244919
Kikongo,4.640657084,Kikongo_Kal_Jill,M,Planckendael,9,F,Jill,Kalina,Kal_Jill,1.41,0,3.57,2.5,Nonkin,1.41,1,Bonobo,0,YoungAdult,Jill_Kalina,Kikongo_Jill,-0.755862852
Kikongo,4.640657084,Kikongo_Opa_Kum,M,Planckendael,10,F,Kumbuka,Opala,Opa_Kum,0.385,0.834,3.57,2.5,Nonkin,-0.449,-0.368334701,Bonobo,0,YoungAdult,Kumbuka_Opala,Kikongo_Kumbuka,-0.657386439
Kikongo,4.640657084,Kikongo_Zua_Sal,M,Planckendael,11,F,Zuani,Salonga,Zua_Sal,0.417,1.291,3.57,2.5,Nonkin,-0.874,-0.511709602,Bonobo,0,Adolescent,Zuani_Salonga,Kikongo_Zuani,-0.558910025
Kikongo,4.640657084,Kikongo_Kum_Sal,M,Planckendael,16,F,Kumbuka,Salonga,Kum_Sal,0.158,0,3.57,2.5,Nonkin,0.158,1,Bonobo,0,YoungAdult,Kumbuka_Salonga,Kikongo_Kumbuka,-0.066527959
Kikongo,4.640657084,Kikongo_Kal_Zua,M,Planckendael,17,F,Zuani,Kalina,Kal_Zua,0.101,0.126,3.57,2.5,Nonkin,-0.025,-0.110132159,Bonobo,0,Adolescent,Zuani_Kalina,Kikongo_Zuani,0.031948455
Kikongo,4.640657084,Kikongo_Kal_Kum,M,Planckendael,18,F,Kumbuka,Kalina,Kal_Kum,0.118,1.042,3.57,2.5,Nonkin,-0.924,-0.796551724,Bonobo,0,YoungAdult,Kumbuka_Kalina,Kikongo_Kumbuka,0.130424868
Kikongo,4.640657084,Kikongo_Opa_Jill,M,Planckendael,15,F,Jill,Opala,Opa_Jill,0.51,0.6,3.57,2.5,Nonkin,-0.09,-0.081081081,Bonobo,0,YoungAdult,Jill_Opala,Kikongo_Jill,-0.165004372
Kikongo,4.640657084,Kikongo_Zua_Kal,M,Planckendael,8,F,Zuani,Kalina,Zua_Kal,0.226,0.659,3.57,2.5,Nonkin,-0.433,-0.489265537,Bonobo,0,Adolescent,Zuani_Kalina,Kikongo_Zuani,-0.854339265
Kikongo,4.640657084,Kikongo_Kum_Opa,M,Planckendael,2,F,Kumbuka,Opala,Kum_Opa,0.126,1.184,3.57,2.5,Nonkin,-1.058,-0.807633588,Bonobo,0,YoungAdult,Kumbuka_Opala,Kikongo_Kumbuka,-1.445197745
