Subject,Subject_Age,ParticipantDyad,TrialName,Subject_Sex,Population,Actual_Total_Trial_Number,Avatar_Sex,Fam_ID,Unfam_ID,MediaName,IngroupSum,OutgroupSum,Years_Apart,Years_Together,Trial.Sum,Raw_Differences,DLS,Species,DummyPop,Avatar_Age,AvatarDyad,Rel_Dom_Mean,Positive_Ints_Mean,Negative_Ints_Mean,Z_Transformed_TrialNum
Djanoa,23.48528405,Djanoa_Hermein,Djanoa_Her_Kal,F,Planckendael,13,F,Hermein,Kalina,Her_Kal,0.118,1.261,9.98,7.51,1.379,-1.143,-0.828861494,Bonobo,0,OldAdult,Hermein_Kalina,4,3,3,-0.362757222
Djanoa,23.48528405,Djanoa_Lomela,Djanoa_Lom_Opa,F,Planckendael,11,F,Lomela,Opala,Lom_Opa,0.543,0.576,10.4,1,1.119,-0.033,-0.029490617,Bonobo,0,YoungAdult,Lomela_Opala,2.5,3,3,-0.55954292
Djanoa,23.48528405,Djanoa_Lomela,Djanoa_Kal_Lom,F,Planckendael,3,F,Lomela,Kalina,Kal_Lom,2.29,0.384,10.4,1,2.674,1.906,0.712789828,Bonobo,0,YoungAdult,Lomela_Kalina,2.5,3,3,-1.346685714
Djanoa,23.48528405,Djanoa_Lingoye,Djanoa_Luk_Ling,F,Planckendael,16,F,Lingoye,Lukuru,Luk_Ling,0,0.126,3.39,7.42,0.126,-0.126,-1,Bonobo,0,Adolescent,Lingoye_Lukuru,2,3,4,-0.067578674
Djanoa,23.48528405,Djanoa_Lomela,Djanoa_Opa_Lom,F,Planckendael,14,F,Lomela,Opala,Opa_Lom,0.076,0.151,10.4,1,0.227,-0.075,-0.330396476,Bonobo,0,YoungAdult,Lomela_Opala,2.5,3,3,-0.264364372
Djanoa,23.48528405,Djanoa_Lingoye,Djanoa_Ling_Wak,F,Planckendael,2,F,Lingoye,Waka,Ling_Wak,0.558,0.935,3.39,7.42,1.493,-0.377,-0.252511721,Bonobo,0,Adolescent,Lingoye_Waka,2,3,4,-1.445078563
Djanoa,23.48528405,Djanoa_Lomela,Djanoa_Lom_Kal,F,Planckendael,7,F,Lomela,Kalina,Lom_Kal,0.293,2.141,10.4,1,2.434,-1.848,-0.759244043,Bonobo,0,YoungAdult,Lomela_Kalina,2.5,3,3,-0.953114317
Djanoa,23.48528405,Djanoa_Jasiri,Djanoa_Jas_Luk,F,Planckendael,4,F,Jasiri,Lukuru,Jas_Luk,0.334,1.591,9.15,2.25,1.925,-1.257,-0.652987013,Bonobo,0,Adolescent,Jasiri_Lukuru,2,3,3,-1.248292865
Djanoa,23.48528405,Djanoa_Lingoye,Djanoa_Ling_Luk,F,Planckendael,10,F,Lingoye,Lukuru,Ling_Luk,0.234,0.651,3.39,7.42,0.885,-0.417,-0.471186441,Bonobo,0,Adolescent,Lingoye_Lukuru,2,3,4,-0.657935769
Djanoa,23.48528405,Djanoa_Lingoye,Djanoa_Wak_Ling,F,Planckendael,6,F,Lingoye,Waka,Wak_Ling,0.284,0.459,3.39,7.42,0.743,-0.175,-0.235531629,Bonobo,0,Adolescent,Lingoye_Waka,2,3,4,-1.051507166
Djanoa,23.48528405,Djanoa_Jasiri,Djanoa_Luk_Jas,F,Planckendael,8,F,Jasiri,Lukuru,Luk_Jas,1.551,0.259,9.15,2.25,1.81,1.292,0.713812155,Bonobo,0,Adolescent,Jasiri_Lukuru,2,3,3,-0.854721468
Djanoa,23.48528405,Djanoa_Hermein,Djanoa_Her_Opa,F,Planckendael,5,F,Hermein,Opala,Her_Opa,2.259,0.251,9.98,7.51,2.51,2.008,0.8,Bonobo,0,OldAdult,Hermein_Opala,4,3,3,-1.149900015
Djanoa,23.48528405,Djanoa_Hermein,Djanoa_Opa_Her,F,Planckendael,1,F,Hermein,Opala,Opa_Her,1.383,0.285,9.98,7.51,1.668,1.098,0.658273381,Bonobo,0,OldAdult,Hermein_Opala,4,3,3,-1.543471412
Djanoa,23.48528405,Djanoa_Jasiri,Djanoa_Jas_Wak,F,Planckendael,15,F,Jasiri,Waka,Jas_Wak,0.143,0.093,9.15,2.25,0.236,0.05,0.211864407,Bonobo,0,Adolescent,Jasiri_Waka,2,3,3,-0.165971523
Djanoa,23.48528405,Djanoa_Hermein,Djanoa_Kal_Her,F,Planckendael,9,F,Hermein,Kalina,Kal_Her,0,0.776,9.98,7.51,0.776,-0.776,-1,Bonobo,0,OldAdult,Hermein_Kalina,4,3,3,-0.756328618
Djanoa,23.48528405,Djanoa_Jasiri,Djanoa_Wak_Jas,F,Planckendael,12,F,Jasiri,Waka,Wak_Jas,0.467,0.218,9.15,2.25,0.685,0.249,0.36350365,Bonobo,0,Adolescent,Jasiri_Waka,2,3,3,-0.461150071
Edith,22.2587269,Edith_Lyndsey,Edith_Fred_Lin,F,Edinburgh,3,F,Lyndsey,Frederike,Fred_Lin,0.226,0.417,5.91,2.65,0.643,-0.191,-0.297045101,Chimpanzee,0,OldAdult,Lyndsey_Frederike,1.5,4,3.5,-1.346685714
Edith,22.2587269,Edith_Pearl,Edith_Pearl_Bam,F,Edinburgh,1,F,Pearl,Bambari,Pearl_Bam,0.134,0.784,2.32,9.54,0.918,-0.65,-0.708061002,Chimpanzee,0,OldAdult,Pearl_Bambari,1.333333333,2,4,-1.543471412
Edith,22.2587269,Edith_Pearl,Edith_Mis_Pearl,F,Edinburgh,12,F,Pearl,Misaki,Mis_Pearl,0.508,0.167,2.32,9.54,0.675,0.341,0.505185185,Chimpanzee,0,OldAdult,Pearl_Misaki,1.333333333,2,4,-0.461150071
Edith,22.2587269,Edith_Lyndsey,Edith_Bam_Lin,F,Edinburgh,14,F,Lyndsey,Bambari,Bam_Lin,0.158,0,5.91,2.65,0.158,0.158,1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,1.5,4,3.5,-0.264364372
Edith,22.2587269,Edith_Ricky,Edith_Unyo_Rick,F,Edinburgh,29,M,Ricky,Unyoro,Unyo_Rick,0.586,0,6.99,1.57,0.586,0.586,1,Chimpanzee,0,OldAdult,Ricky_Unyoro,2,4,4,1.211528366
Edith,22.2587269,Edith_Pearl,Edith_Fred_Pearl,F,Edinburgh,21,F,Pearl,Frederike,Fred_Pearl,0.967,0.426,2.32,9.54,1.393,0.541,0.388370424,Chimpanzee,0,OldAdult,Pearl_Frederike,1.333333333,2,4,0.424385572
Edith,22.2587269,Edith_Emma,Edith_Fred_Emma,F,Edinburgh,31,F,Emma,Frederike,Fred_Emma,0.909,0,3.15,5.4,0.909,0.909,1,Chimpanzee,0,OldAdult,Emma_Frederike,2.333333333,3.666666667,2.666666667,1.408314064
Edith,22.2587269,Edith_Emma,Edith_Bam_Emma,F,Edinburgh,8,F,Emma,Bambari,Bam_Emma,0.259,0,3.15,5.4,0.259,0.259,1,Chimpanzee,0,OldAdult,Emma_Bambari,2.333333333,3.666666667,2.666666667,-0.854721468
Edith,22.2587269,Edith_Pearl,Edith_Bam_Pearl,F,Edinburgh,34,F,Pearl,Bambari,Bam_Pearl,0,0.609,2.32,9.54,0.609,-0.609,-1,Chimpanzee,0,OldAdult,Pearl_Bambari,1.333333333,2,4,1.703492612
Edith,22.2587269,Edith_Lyndsey,Edith_Mis_Lin,F,Edinburgh,9,F,Lyndsey,Misaki,Mis_Lin,0.151,0.084,5.91,2.65,0.235,0.067,0.285106383,Chimpanzee,0,OldAdult,Lyndsey_Misaki,1.5,4,3.5,-0.756328618
Edith,22.2587269,Edith_Pearl,Edith_Pearl_Fred,F,Edinburgh,7,F,Pearl,Frederike,Pearl_Fred,0.084,0.251,2.32,9.54,0.335,-0.167,-0.498507463,Chimpanzee,0,OldAdult,Pearl_Frederike,1.333333333,2,4,-0.953114317
Edith,22.2587269,Edith_Emma,Edith_Emma_Bam,F,Edinburgh,22,F,Emma,Bambari,Emma_Bam,0.126,1.267,3.15,5.4,1.393,-1.141,-0.819095477,Chimpanzee,0,OldAdult,Emma_Bambari,2.333333333,3.666666667,2.666666667,0.522778421
Edith,22.2587269,Edith_Ricky,Edith_Loi_Rick,F,Edinburgh,33,M,Ricky,Loi,Loi_Rick,0.543,0.168,6.99,1.57,0.711,0.375,0.52742616,Chimpanzee,0,OldAdult,Ricky_Loi,2,4,4,1.605099763
Edith,22.2587269,Edith_Pearl,Edith_Pearl_Mis,F,Edinburgh,30,F,Pearl,Misaki,Pearl_Mis,0.542,0.451,2.32,9.54,0.993,0.091,0.09164149,Chimpanzee,0,OldAdult,Pearl_Misaki,1.333333333,2,4,1.309921215
Edith,22.2587269,Edith_Emma,Edith_Mis_Emma,F,Edinburgh,35,F,Emma,Misaki,Mis_Emma,0.917,0,3.15,5.4,0.917,0.917,1,Chimpanzee,0,OldAdult,Emma_Misaki,2.333333333,3.666666667,2.666666667,1.801885461
Edith,22.2587269,Edith_Ricky,Edith_Rick_Loi,F,Edinburgh,26,M,Ricky,Loi,Rick_Loi,0.076,0.892,6.99,1.57,0.968,-0.816,-0.842975207,Chimpanzee,0,OldAdult,Ricky_Loi,2,4,4,0.916349818
Edith,22.2587269,Edith_Kindia,Edith_Kofi_Kin,F,Edinburgh,27,M,Kindia,Kofi,Kofi_Kin,0.184,0,0.73,7.83,0.184,0.184,1,Chimpanzee,0,YoungAdult,Kindia_Kofi,3.666666667,3,3.666666667,1.014742667
Edith,22.2587269,Edith_Lyndsey,Edith_Lin_Bam,F,Edinburgh,32,F,Lyndsey,Bambari,Lin_Bam,0.635,0.933,5.91,2.65,1.568,-0.298,-0.19005102,Chimpanzee,0,OldAdult,Lyndsey_Bambari,1.5,4,3.5,1.506706913
Edith,22.2587269,Edith_Kindia,Edith_Kin_Loi,F,Edinburgh,4,M,Kindia,Loi,Kin_Loi,0.342,0.967,0.73,7.83,1.309,-0.625,-0.477463713,Chimpanzee,0,YoungAdult,Kindia_Loi,3.666666667,3,3.666666667,-1.248292865
Edith,22.2587269,Edith_Kindia,Edith_Unyo_Kin,F,Edinburgh,24,M,Kindia,Unyoro,Unyo_Kin,0.951,0.101,0.73,7.83,1.052,0.85,0.807984791,Chimpanzee,0,YoungAdult,Kindia_Unyoro,3.666666667,3,3.666666667,0.71956412
Edith,22.2587269,Edith_Emma,Edith_Emma_Mis,F,Edinburgh,2,F,Emma,Misaki,Emma_Mis,0.084,0.067,3.15,5.4,0.151,0.017,0.112582781,Chimpanzee,0,OldAdult,Emma_Misaki,2.333333333,3.666666667,2.666666667,-1.445078563
Edith,22.2587269,Edith_Emma,Edith_Emma_Fred,F,Edinburgh,13,F,Emma,Frederike,Emma_Fred,0.159,0.154,3.15,5.4,0.313,0.005,0.015974441,Chimpanzee,0,OldAdult,Emma_Frederike,2.333333333,3.666666667,2.666666667,-0.362757222
Edith,22.2587269,Edith_Ricky,Edith_Rick_Unyo,F,Edinburgh,17,M,Ricky,Unyoro,Rick_Unyo,0.235,0.318,6.99,1.57,0.553,-0.083,-0.150090416,Chimpanzee,0,OldAdult,Ricky_Unyoro,2,4,4,0.030814175
Edith,22.2587269,Edith_Kindia,Edith_Kin_Kofi,F,Edinburgh,15,M,Kindia,Kofi,Kin_Kofi,0.084,0.159,0.73,7.83,0.243,-0.075,-0.308641975,Chimpanzee,0,YoungAdult,Kindia_Kofi,3.666666667,3,3.666666667,-0.165971523
Edith,22.2587269,Edith_Bram,Edith_Bram_Unyo,F,Edinburgh,5,M,Bram,Unyoro,Bram_Unyo,0.184,0.708,8.15,3.71,0.892,-0.524,-0.587443946,Chimpanzee,0,YoungAdult,Bram_Unyoro,4,2,5,-1.149900015
Edith,22.2587269,Edith_Lyndsey,Edith_Lin_Fred,F,Edinburgh,36,F,Lyndsey,Frederike,Lin_Fred,0.151,0.709,5.91,2.65,0.86,-0.558,-0.648837209,Chimpanzee,0,OldAdult,Lyndsey_Frederike,1.5,4,3.5,1.90027831
Edith,22.2587269,Edith_Lyndsey,Edith_Lin_Mis,F,Edinburgh,23,F,Lyndsey,Misaki,Lin_Mis,0.967,1.441,5.91,2.65,2.408,-0.474,-0.196843854,Chimpanzee,0,OldAdult,Lyndsey_Misaki,1.5,4,3.5,0.621171271
Edith,22.2587269,Edith_Bram,Edith_Bram_Kofi,F,Edinburgh,25,M,Bram,Kofi,Bram_Kofi,1.559,0.725,8.15,3.71,2.284,0.834,0.365148862,Chimpanzee,0,YoungAdult,Bram_Kofi,4,2,5,0.817956969
Edith,22.2587269,Edith_Ricky,Edith_Rick_Kofi,F,Edinburgh,20,M,Ricky,Kofi,Rick_Kofi,0,0.067,6.99,1.57,0.067,-0.067,-1,Chimpanzee,0,OldAdult,Ricky_Kofi,2,4,4,0.325992723
Edith,22.2587269,Edith_Bram,Edith_Kofi_Bram,F,Edinburgh,11,M,Bram,Kofi,Kofi_Bram,0,0.485,8.15,3.71,0.485,-0.485,-1,Chimpanzee,0,YoungAdult,Bram_Kofi,4,2,5,-0.55954292
Edith,22.2587269,Edith_Kindia,Edith_Loi_Kin,F,Edinburgh,18,M,Kindia,Loi,Loi_Kin,0,0.067,0.73,7.83,0.067,-0.067,-1,Chimpanzee,0,YoungAdult,Kindia_Loi,3.666666667,3,3.666666667,0.129207024
Edith,22.2587269,Edith_Bram,Edith_Unyo_Bram,F,Edinburgh,19,M,Bram,Unyoro,Unyo_Bram,0.919,0.109,8.15,3.71,1.028,0.81,0.787937743,Chimpanzee,0,YoungAdult,Bram_Unyoro,4,2,5,0.227599874
Edith,22.2587269,Edith_Ricky,Edith_Kofi_Rick,F,Edinburgh,6,M,Ricky,Kofi,Kofi_Rick,1.493,0.084,6.99,1.57,1.577,1.409,0.893468611,Chimpanzee,0,OldAdult,Ricky_Kofi,2,4,4,-1.051507166
Edith,22.2587269,Edith_Bram,Edith_Bram_Loi,F,Edinburgh,28,M,Bram,Loi,Bram_Loi,0.084,0.434,8.15,3.71,0.518,-0.35,-0.675675676,Chimpanzee,0,YoungAdult,Bram_Loi,4,2,5,1.113135517
Edith,22.2587269,Edith_Kindia,Edith_Kin_Unyo,F,Edinburgh,10,M,Kindia,Unyoro,Kin_Unyo,0.443,0.234,0.73,7.83,0.677,0.209,0.308714919,Chimpanzee,0,YoungAdult,Kindia_Unyoro,3.666666667,3,3.666666667,-0.657935769
Edith,22.2587269,Edith_Bram,Edith_Loi_Bram,F,Edinburgh,16,M,Bram,Loi,Loi_Bram,0.118,0.101,8.15,3.71,0.219,0.017,0.077625571,Chimpanzee,0,YoungAdult,Bram_Loi,4,2,5,-0.067578674
Eva,37.59616701,Eva_Pearl,Eva_Bam_Pearl,F,Edinburgh,4,F,Pearl,Bambari,Bam_Pearl,0.143,0.159,2.32,9.54,0.302,-0.016,-0.052980132,Chimpanzee,0,OldAdult,Pearl_Bambari,1.666666667,2,4.666666667,-1.248292865
Eva,37.59616701,Eva_Bram,Eva_Unyo_Bram,F,Edinburgh,2,M,Bram,Unyoro,Unyo_Bram,1.042,0.526,8.15,3.71,1.568,0.516,0.329081633,Chimpanzee,0,YoungAdult,Bram_Unyoro,1,2,5,-1.445078563
Eva,37.59616701,Eva_Pearl,Eva_Pearl_Mis,F,Edinburgh,22,F,Pearl,Misaki,Pearl_Mis,0.134,0,2.32,9.54,0.134,0.134,1,Chimpanzee,0,OldAdult,Pearl_Misaki,1.666666667,2,4.666666667,0.522778421
Eva,37.59616701,Eva_Ricky,Eva_Rick_Kofi,F,Edinburgh,3,M,Ricky,Kofi,Rick_Kofi,0.426,0.268,6.99,1.57,0.694,0.158,0.227665706,Chimpanzee,0,OldAdult,Ricky_Kofi,2,4,5,-1.346685714
Eva,37.59616701,Eva_Bram,Eva_Bram_Loi,F,Edinburgh,25,M,Bram,Loi,Bram_Loi,0.767,0.708,8.15,3.71,1.475,0.059,0.04,Chimpanzee,0,YoungAdult,Bram_Loi,1,2,5,0.817956969
Eva,37.59616701,Eva_Bram,Eva_Kofi_Bram,F,Edinburgh,18,M,Bram,Kofi,Kofi_Bram,0.226,0.276,8.15,3.71,0.502,-0.05,-0.099601594,Chimpanzee,0,YoungAdult,Bram_Kofi,1,2,5,0.129207024
Eva,37.59616701,Eva_Pearl,Eva_Pearl_Fred,F,Edinburgh,20,F,Pearl,Frederike,Pearl_Fred,0.526,0,2.32,9.54,0.526,0.526,1,Chimpanzee,0,OldAdult,Pearl_Frederike,1.666666667,2,4.666666667,0.325992723
Eva,37.59616701,Eva_Pearl,Eva_Fred_Pearl,F,Edinburgh,27,F,Pearl,Frederike,Fred_Pearl,0.868,0.293,2.32,9.54,1.161,0.575,0.495262705,Chimpanzee,0,OldAdult,Pearl_Frederike,1.666666667,2,4.666666667,1.014742667
Eva,37.59616701,Eva_Pearl,Eva_Pearl_Bam,F,Edinburgh,30,F,Pearl,Bambari,Pearl_Bam,0.76,0.168,2.32,9.54,0.928,0.592,0.637931034,Chimpanzee,0,OldAdult,Pearl_Bambari,1.666666667,2,4.666666667,1.309921215
Eva,37.59616701,Eva_Pearl,Eva_Mis_Pearl,F,Edinburgh,11,F,Pearl,Misaki,Mis_Pearl,0.118,0,2.32,9.54,0.118,0.118,1,Chimpanzee,0,OldAdult,Pearl_Misaki,1.666666667,2,4.666666667,-0.55954292
Eva,37.59616701,Eva_Emma,Eva_Emma_Bam,F,Edinburgh,26,F,Emma,Bambari,Emma_Bam,0.592,0.151,3.15,5.4,0.743,0.441,0.593539704,Chimpanzee,0,OldAdult,Emma_Bambari,2,3.666666667,3,0.916349818
Eva,37.59616701,Eva_Kindia,Eva_Kofi_Kin,F,Edinburgh,36,M,Kindia,Kofi,Kofi_Kin,0.15,0.075,0.73,7.83,0.225,0.075,0.333333333,Chimpanzee,0,YoungAdult,Kindia_Kofi,3.666666667,2.666666667,3.333333333,1.90027831
Eva,37.59616701,Eva_Bram,Eva_Loi_Bram,F,Edinburgh,29,M,Bram,Loi,Loi_Bram,0.092,0,8.15,3.71,0.092,0.092,1,Chimpanzee,0,YoungAdult,Bram_Loi,1,2,5,1.211528366
Eva,37.59616701,Eva_Ricky,Eva_Rick_Loi,F,Edinburgh,8,M,Ricky,Loi,Rick_Loi,0.902,0,6.99,1.57,0.902,0.902,1,Chimpanzee,0,OldAdult,Ricky_Loi,2,4,5,-0.854721468
Eva,37.59616701,Eva_Kindia,Eva_Kin_Loi,F,Edinburgh,14,M,Kindia,Loi,Kin_Loi,0.626,0.076,0.73,7.83,0.702,0.55,0.783475783,Chimpanzee,0,YoungAdult,Kindia_Loi,3.666666667,2.666666667,3.333333333,-0.264364372
Eva,37.59616701,Eva_Ricky,Eva_Rick_Unyo,F,Edinburgh,34,M,Ricky,Unyoro,Rick_Unyo,0.543,0,6.99,1.57,0.543,0.543,1,Chimpanzee,0,OldAdult,Ricky_Unyoro,2,4,5,1.703492612
Eva,37.59616701,Eva_Emma,Eva_Emma_Fred,F,Edinburgh,12,F,Emma,Frederike,Emma_Fred,0.909,0,3.15,5.4,0.909,0.909,1,Chimpanzee,0,OldAdult,Emma_Frederike,2,3.666666667,3,-0.461150071
Eva,37.59616701,Eva_Lyndsey,Eva_Bam_Lin,F,Edinburgh,13,F,Lyndsey,Bambari,Bam_Lin,0.543,0.218,5.91,2.65,0.761,0.325,0.427069645,Chimpanzee,0,OldAdult,Lyndsey_Bambari,2,3,3,-0.362757222
Eva,37.59616701,Eva_Ricky,Eva_Loi_Rick,F,Edinburgh,19,M,Ricky,Loi,Loi_Rick,0,0.326,6.99,1.57,0.326,-0.326,-1,Chimpanzee,0,OldAdult,Ricky_Loi,2,4,5,0.227599874
Eva,37.59616701,Eva_Emma,Eva_Fred_Emma,F,Edinburgh,23,F,Emma,Frederike,Fred_Emma,0.65,0,3.15,5.4,0.65,0.65,1,Chimpanzee,0,OldAdult,Emma_Frederike,2,3.666666667,3,0.621171271
Eva,37.59616701,Eva_Lyndsey,Eva_Lin_Mis,F,Edinburgh,9,F,Lyndsey,Misaki,Lin_Mis,0,0.093,5.91,2.65,0.093,-0.093,-1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,2,3,3,-0.756328618
Eva,37.59616701,Eva_Kindia,Eva_Kin_Unyo,F,Edinburgh,17,M,Kindia,Unyoro,Kin_Unyo,0.084,0,0.73,7.83,0.084,0.084,1,Chimpanzee,0,YoungAdult,Kindia_Unyoro,3.666666667,2.666666667,3.333333333,0.030814175
Eva,37.59616701,Eva_Kindia,Eva_Loi_Kin,F,Edinburgh,1,M,Kindia,Loi,Loi_Kin,0.917,0.376,0.73,7.83,1.293,0.541,0.418406806,Chimpanzee,0,YoungAdult,Kindia_Loi,3.666666667,2.666666667,3.333333333,-1.543471412
Eva,37.59616701,Eva_Kindia,Eva_Unyo_Kin,F,Edinburgh,7,M,Kindia,Unyoro,Unyo_Kin,0.193,0.267,0.73,7.83,0.46,-0.074,-0.160869565,Chimpanzee,0,YoungAdult,Kindia_Unyoro,3.666666667,2.666666667,3.333333333,-0.953114317
Eva,37.59616701,Eva_Lyndsey,Eva_Mis_Lin,F,Edinburgh,21,F,Lyndsey,Misaki,Mis_Lin,0.068,0,5.91,2.65,0.068,0.068,1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,2,3,3,0.424385572
Eva,37.59616701,Eva_Ricky,Eva_Kofi_Rick,F,Edinburgh,16,M,Ricky,Kofi,Kofi_Rick,0.385,0.251,6.99,1.57,0.636,0.134,0.210691824,Chimpanzee,0,OldAdult,Ricky_Kofi,2,4,5,-0.067578674
Eva,37.59616701,Eva_Lyndsey,Eva_Lin_Fred,F,Edinburgh,6,F,Lyndsey,Frederike,Lin_Fred,1.425,0.167,5.91,2.65,1.592,1.258,0.790201005,Chimpanzee,0,OldAdult,Lyndsey_Frederike,2,3,3,-1.051507166
Eva,37.59616701,Eva_Lyndsey,Eva_Lin_Bam,F,Edinburgh,24,F,Lyndsey,Bambari,Lin_Bam,0,0.101,5.91,2.65,0.101,-0.101,-1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,2,3,3,0.71956412
Eva,37.59616701,Eva_Bram,Eva_Bram_Kofi,F,Edinburgh,35,M,Bram,Kofi,Bram_Kofi,0.276,0.251,8.15,3.71,0.527,0.025,0.04743833,Chimpanzee,0,YoungAdult,Bram_Kofi,1,2,5,1.801885461
Eva,37.59616701,Eva_Emma,Eva_Bam_Emma,F,Edinburgh,28,F,Emma,Bambari,Bam_Emma,0.142,0,3.15,5.4,0.142,0.142,1,Chimpanzee,0,OldAdult,Emma_Bambari,2,3.666666667,3,1.113135517
Eva,37.59616701,Eva_Emma,Eva_Emma_Mis,F,Edinburgh,31,F,Emma,Misaki,Emma_Mis,0.193,2.04,3.15,5.4,2.233,-1.847,-0.827138379,Chimpanzee,0,OldAdult,Emma_Misaki,2,3.666666667,3,1.408314064
Eva,37.59616701,Eva_Ricky,Eva_Unyo_Rick,F,Edinburgh,10,M,Ricky,Unyoro,Unyo_Rick,0.226,0,6.99,1.57,0.226,0.226,1,Chimpanzee,0,OldAdult,Ricky_Unyoro,2,4,5,-0.657935769
Eva,37.59616701,Eva_Bram,Eva_Bram_Unyo,F,Edinburgh,15,M,Bram,Unyoro,Bram_Unyo,0.609,0.076,8.15,3.71,0.685,0.533,0.77810219,Chimpanzee,0,YoungAdult,Bram_Unyoro,1,2,5,-0.165971523
Eva,37.59616701,Eva_Emma,Eva_Mis_Emma,F,Edinburgh,5,F,Emma,Misaki,Mis_Emma,0,0.86,3.15,5.4,0.86,-0.86,-1,Chimpanzee,0,OldAdult,Emma_Misaki,2,3.666666667,3,-1.149900015
Eva,37.59616701,Eva_Lyndsey,Eva_Fred_Lin,F,Edinburgh,32,F,Lyndsey,Frederike,Fred_Lin,0,0.916,5.91,2.65,0.916,-0.916,-1,Chimpanzee,0,OldAdult,Lyndsey_Frederike,2,3,3,1.506706913
Frek,24.73100616,Frek_Kindia,Frek_Kin_Unyo,M,Edinburgh,25,M,Kindia,Unyoro,Kin_Unyo,0.093,0.259,0.73,7.83,0.352,-0.166,-0.471590909,Chimpanzee,0,YoungAdult,Kindia_Unyoro,4,3,3.333333333,0.817956969
Frek,24.73100616,Frek_Kindia,Frek_Kin_Loi,M,Edinburgh,21,M,Kindia,Loi,Kin_Loi,0.459,0.151,0.73,7.83,0.61,0.308,0.504918033,Chimpanzee,0,YoungAdult,Kindia_Loi,4,3,3.333333333,0.424385572
Frek,24.73100616,Frek_Emma,Frek_Mis_Emma,M,Edinburgh,2,F,Emma,Misaki,Mis_Emma,1.734,0.601,3.15,5.4,2.335,1.133,0.485224839,Chimpanzee,0,OldAdult,Emma_Misaki,3,3.333333333,3.333333333,-1.445078563
Frek,24.73100616,Frek_Lyndsey,Frek_Mis_Lin,M,Edinburgh,24,F,Lyndsey,Misaki,Mis_Lin,0.076,0.193,5.91,2.65,0.269,-0.117,-0.434944238,Chimpanzee,0,OldAdult,Lyndsey_Misaki,2.5,3.5,3.5,0.71956412
